a1,a2,a3,a4,a5,a6,intercept,T,A,B,C
1.0509138324641127e-11,2.6269397073515776e-09,9.035710825539704e-07,-1.7370534174179407e-09,1.1266826323785855e-12,-2.4483078171295025e-16,4.572060599220492,171,1.455,0.0105,0.0001
1.0665873104222191e-11,2.6661182558164588e-09,9.17047066230068e-07,-1.765224243364498e-09,1.1465945286488155e-12,-2.4952665507960844e-16,4.058826061338081,171,1.455,0.01,0.0001
7.313325866731175e-12,1.828091575660704e-09,6.287966675388266e-07,-1.126075115951696e-09,6.768688126234306e-13,-1.3571313755146274e-16,10.739825330201853,171,1.505,0.0095,0.0001
7.457575938848228e-12,1.8641493574125737e-09,6.411992221194445e-07,-1.1518367290059085e-09,6.949626264308927e-13,-1.3995509452946903e-16,10.272703739038441,171,1.505,0.009,0.0001
7.0491395514362175e-12,1.7620536712331116e-09,6.060820503535756e-07,-1.0787731898977898e-09,6.435926773668236e-13,-1.2790366466004483e-16,11.571876580317145,171,1.505,0.0105,0.0001
7.1772875397980505e-12,1.7940864606343502e-09,6.171001550810068e-07,-1.1017396754660237e-09,6.597589823989903e-13,-1.316991940765684e-16,11.172454363207343,171,1.505,0.01,0.0001
3.5638523062638528e-12,8.908463294965754e-10,3.064187049265432e-07,-4.29825522731761e-10,1.7591292465714222e-13,-1.643478602505225e-17,18.810854816571755,171,1.555,0.0095,0.0001
3.651402403006956e-12,9.127309790428556e-10,3.1394622176448226e-07,-4.454900388340988e-10,1.8689298373980825e-13,-1.8999349584473663e-17,18.563352894586473,171,1.555,0.009,0.0001
3.4018126523250184e-12,8.503417365477109e-10,2.9248661051243305e-07,-4.0076418314614354e-10,1.5551642897863574e-13,-1.1667694948567917e-17,19.251246120345385,171,1.555,0.0105,0.0001
3.480809854744531e-12,8.700884432822985e-10,2.9927875337904126e-07,-4.149435204502237e-10,1.6547230212876818e-13,-1.399509265246899e-17,19.03951307371505,171,1.555,0.01,0.0001
1.062987794536147e-11,2.657120498555183e-09,9.139520351913451e-07,-1.874110939147203e-09,1.2884310546134145e-12,-2.9528681966779085e-16,10.280328635366999,181,1.305,0.0095,0.0001
1.063066990146943e-11,2.657318460417861e-09,9.140201257821769e-07,-1.875148777325273e-09,1.2896815218427036e-12,-2.9568202578640255e-16,10.332219168621158,181,1.305,0.009,0.0001
1.0612023451320857e-11,2.6526574601830853e-09,9.124169126945059e-07,-1.8717657330318343e-09,1.2872674251201863e-12,-2.951075564297037e-16,10.393754714300172,181,1.305,0.009,0.000130
1.0592956211755293e-11,2.647891276406133e-09,9.107775203221228e-07,-1.868310659308672e-09,1.2848042347528936e-12,-2.9452183131460156e-16,10.45721474132634,181,1.305,0.009,0.000160
1.0573451231959442e-11,2.643015671939144e-09,9.091004912405732e-07,-1.8647813809718427e-09,1.2822908461416522e-12,-2.939246585691213e-16,10.522701810554786,181,1.305,0.009,0.000190
1.0553455410788023e-11,2.638017373240627e-09,9.073812598395407e-07,-1.861167389516902e-09,1.2797192186360034e-12,-2.9331401767052303e-16,10.590398351345662,181,1.305,0.009,0.000220
1.0532953739103571e-11,2.632892628515875e-09,9.056185356364374e-07,-1.857468439173743e-09,1.2770906935872413e-12,-2.9269053516288433e-16,10.660492474511045,181,1.305,0.009,0.000250
1.0511880103389918e-11,2.6276249115584416e-09,9.038066342239418e-07,-1.8536713021385498e-09,1.274395000090946e-12,-2.920515875750378e-16,10.733166150244585,181,1.305,0.009,0.000280
1.0490195404620019e-11,2.622204448895058e-09,9.019421938854224e-07,-1.8497692112668415e-09,1.2716275172487008e-12,-2.9139612015961404e-16,10.808591845755615,181,1.305,0.009,0.000310
1.0467816534480053e-11,2.616610466174577e-09,9.000180690046604e-07,-1.8457484378969647e-09,1.2687792141426051e-12,-2.9072213131239843e-16,10.88715413698047,181,1.305,0.009,0.000340
1.0444738592720835e-11,2.610841738495092e-09,8.980338382598625e-07,-1.8416085051867235e-09,1.2658499151789662e-12,-2.900296009677988e-16,10.968936958939466,181,1.305,0.009,0.000370
1.0621842317824177e-11,2.6551118577932955e-09,9.132611384561409e-07,-1.8709143106911e-09,1.285158096836531e-12,-2.9431801481946206e-16,10.202125195764872,181,1.305,0.0105,0.0001
1.0626975726352839e-11,2.6563950402426004e-09,9.137025051552991e-07,-1.872706020202495e-09,1.2869275045238855e-12,-2.9483308087417023e-16,10.236792345941872,181,1.305,0.01,0.0001
1.1581600064091808e-11,2.8950198496826478e-09,9.957807496999175e-07,-1.989977574235407e-09,1.339015636556135e-12,-3.012345807307987e-16,4.7928023886278055,181,1.355,0.0095,0.0001
1.1635018614654511e-11,2.9083727323238886e-09,1.0003736506949017e-06,-2.000340103890568e-09,1.3467766962421019e-12,-3.031492614720148e-16,4.669126600207882,181,1.355,0.009,0.0001
1.1461047004115044e-11,2.8648855449086382e-09,9.854156557477455e-07,-1.966899986289636e-09,1.3218885169777588e-12,-2.97036989998537e-16,5.0999548599037325,181,1.355,0.0105,0.0001
1.1523740386561395e-11,2.8805568310773907e-09,9.90806002608684e-07,-1.9788536583932383e-09,1.3307354178949245e-12,-2.9920086345847157e-16,4.935835321832748,181,1.355,0.01,0.0001
1.0740633111663198e-11,2.684805799503223e-09,9.2347489281171e-07,-1.7812914697121669e-09,1.1595813093771476e-12,-2.5292010095476166e-16,4.1178454389627674,181,1.405,0.0095,0.0001
1.0875300640810077e-11,2.7184682596540645e-09,9.35053544170497e-07,-1.8057197330105709e-09,1.1769894116359655e-12,-2.570545093183158e-16,3.6767477112558993,181,1.405,0.009,0.0001
1.0461857747783527e-11,2.615121112652169e-09,8.995059168394745e-07,-1.7308369510078524e-09,1.123686881454852e-12,-2.4440622490622204e-16,5.043659398612995,181,1.405,0.0105,0.0001
1.0602186694598423e-11,2.6501987414055933e-09,9.115713343626049e-07,-1.7562211702254088e-09,1.1417385697311916e-12,-2.486866186020741e-16,4.5761972068493435,181,1.405,0.01,0.0001
7.833156889361672e-12,1.958032275504793e-09,6.734915138194795e-07,-1.2094860222876093e-09,7.29661165788271e-13,-1.4692613088675629e-16,9.387872601648041,181,1.455,0.0095,0.0001
7.969442072478932e-12,1.9920990962884893e-09,6.852092506321716e-07,-1.2340071551504373e-09,7.469852056986153e-13,-1.5100675869722447e-16,8.959833154302899,181,1.455,0.009,0.0001
7.583175701395726e-12,1.8955451869594516e-09,6.519982474855851e-07,-1.1643673014084826e-09,6.977208968542519e-13,-1.3939256708718516e-16,10.14854525984422,181,1.455,0.0105,0.0001
7.704559316931552e-12,1.9258871050279447e-09,6.624347542829458e-07,-1.1863003850212826e-09,7.132589592245307e-13,-1.430592248363119e-16,9.783446724374535,181,1.455,0.01,0.0001
3.959075341072636e-12,9.896391370633163e-10,3.40399830364668e-07,-4.806980959439806e-10,2.0016727216090562e-13,-1.989843506331681e-17,17.332942180162995,181,1.505,0.0095,0.0001
4.047759694417576e-12,1.0118073133929948e-09,3.4802486990739e-07,-4.966617437777585e-10,2.1140676685297426e-13,-2.2532404912036047e-17,17.091402969158963,181,1.505,0.009,0.0001
3.7938075361909166e-12,9.483276126100618e-10,3.2619018131741295e-07,-4.508758628286864e-10,1.7914220894463654e-13,-1.4967633806962223e-17,17.765784336006817,181,1.505,0.0105,0.0001
3.8745605808968e-12,9.68513222146841e-10,3.331332905471095e-07,-4.65460186077032e-10,1.8942917690475424e-13,-1.738074588606135e-17,17.557259044390648,181,1.505,0.01,0.0001
1.1545393023699352e-13,2.886000723091325e-11,9.92706390917777e-09,2.2286601770558066e-10,-2.993710538265467e-13,9.761020357163597e-17,25.793949737191475,181,1.555,0.0095,0.0001
1.6823270945858622e-13,4.205296910632734e-11,1.4464958968593705e-08,2.134384594531981e-10,-2.928121087058104e-13,9.609356254017994e-17,25.676356866915242,181,1.555,0.009,0.0001
1.714391669888596e-14,4.285731788609178e-12,1.4744144115394752e-09,2.404628118988036e-10,-3.1162137543166653e-13,1.0044263062103393e-16,25.998875341561657,181,1.555,0.0105,0.0001
6.515818064791714e-14,1.6287721251755178e-11,5.602658609784946e-09,2.3186202932910085e-10,-3.0563224630953503e-13,9.905787434783692e-17,25.90122626560194,181,1.555,0.01,0.0001
1.046612772766095e-11,2.61618836945658e-09,8.998729271500819e-07,-1.807212567678919e-09,1.2208929336264432e-12,-2.756184816616501e-16,8.114430231053156,191,1.305,0.0095,0.0001
1.0505086622439436e-11,2.6259268128959534e-09,9.032225935926487e-07,-1.8150091093081688e-09,1.2268665685362205e-12,-2.7711758760305846e-16,8.029606928418644,191,1.305,0.009,0.0001
1.0471829497892887e-11,2.6176136236634163e-09,9.003631613176104e-07,-1.8091110389789786e-09,1.2227312827320776e-12,-2.7614718791496576e-16,8.154078046296704,191,1.305,0.009,0.000130
1.0437383382673182e-11,2.609003225790886e-09,8.97401500160342e-07,-1.8030089491186693e-09,1.218456631385756e-12,-2.7514476404254917e-16,8.28384006943159,191,1.305,0.009,0.000160
1.0401654764804043e-11,2.600072244352766e-09,8.943295700019966e-07,-1.7966875902729416e-09,1.2140325765540855e-12,-2.741080706040359e-16,8.419453223057445,191,1.305,0.009,0.000190
1.0364509172236727e-11,2.5907870657514472e-09,8.9113580899713e-07,-1.790123445999849e-09,1.2094429559218446e-12,-2.73033398581336e-16,8.561383852463656,191,1.305,0.009,0.000220
1.0325909951399403e-11,2.5811385277964896e-09,8.878170656873818e-07,-1.7833107126444054e-09,1.2046839077815232e-12,-2.719198512718914e-16,8.709908591823229,191,1.305,0.009,0.000250
1.0285685126301474e-11,2.571083642137486e-09,8.843585536572622e-07,-1.7762182031502697e-09,1.199733184042681e-12,-2.70762138072125e-16,8.865649984861953,191,1.305,0.009,0.000280
1.0243810662677665e-11,2.5606164009943008e-09,8.807582064481117e-07,-1.768843901041112e-09,1.1945906510550459e-12,-2.6956047063041376e-16,9.02887020467324,191,1.305,0.009,0.000310
1.020014425356468e-11,2.5497012322993093e-09,8.7700378857384e-07,-1.7611618321809707e-09,1.1892377174692891e-12,-2.6831042610734194e-16,9.20004413726324,191,1.305,0.009,0.000340
1.0154689249202389e-11,2.538338973500209e-09,8.73095588083723e-07,-1.7531743529469813e-09,1.183677033779558e-12,-2.670128157748356e-16,9.37934469400372,191,1.305,0.009,0.000370
1.0375181478964367e-11,2.5934547954553744e-09,8.920534132281173e-07,-1.78937865636087e-09,1.207413603750302e-12,-2.7226819456342023e-16,8.340004825378315,191,1.305,0.0105,0.0001
1.0422956405577852e-11,2.6053969574656144e-09,8.961610781097235e-07,-1.798691064748967e-09,1.2144233905010156e-12,-2.740053628363209e-16,8.217281894447147,191,1.305,0.01,0.0001
1.0242827576671879e-11,2.560370742155513e-09,8.806737801137138e-07,-1.7066249836030107e-09,1.115905046011085e-12,-2.444478912409096e-16,5.9008851723024165,191,1.355,0.0095,0.0001
1.0361603958443786e-11,2.5900609370891763e-09,8.908861177878385e-07,-1.7283233999141005e-09,1.1314631474757627e-12,-2.481622325531547e-16,5.510999808609881,191,1.355,0.009,0.0001
9.994506075535655e-12,2.4982985213469006e-09,8.593232135308497e-07,-1.661398904551975e-09,1.0835506184900334e-12,-2.367369717431362e-16,6.729909815796404,191,1.355,0.0105,0.0001
1.011991698026961e-11,2.529647129261264e-09,8.701059845196711e-07,-1.684222932304432e-09,1.099869820131918e-12,-2.406246275917815e-16,6.309561894656618,191,1.355,0.01,0.0001
8.134280970623832e-12,2.033303402334556e-09,6.993820153300402e-07,-1.2682337698923297e-09,7.737617234656775e-13,-1.5780965739889461e-16,8.911626530999293,191,1.405,0.0095,0.0001
8.258828229149815e-12,2.064436127110274e-09,7.100905304863907e-07,-1.2908599001072216e-09,7.898849999593522e-13,-1.616358450410152e-16,8.51898689476824,191,1.405,0.009,0.0001
7.90690507515584e-12,1.976466895215127e-09,6.798323422439861e-07,-1.2267515574171309e-09,7.441162360796338e-13,-1.5076012990720953e-16,9.604425795588085,191,1.405,0.0105,0.0001
8.017081484201445e-12,2.0040073793772818e-09,6.8930525828452e-07,-1.2468829838808942e-09,7.585182700468734e-13,-1.5418736895866567e-16,9.272947973373007,191,1.405,0.01,0.0001
4.644012216023912e-12,1.1608508802455537e-09,3.992904031881149e-07,-5.925843146950867e-10,2.7228447957244913e-13,-3.549756832194172e-17,15.386603874001736,191,1.455,0.0095,0.0001
4.7357433228658616e-12,1.1837806447272677e-09,4.0717740096078006e-07,-6.092354406323824e-10,2.8409014337583606e-13,-3.828039885789293e-17,15.141446154035293,191,1.455,0.009,0.0001
4.4725565374208545e-12,1.1179925909011797e-09,3.845487240688591e-07,-5.613730839192012e-10,2.5011950225978414e-13,-3.026781102793151e-17,15.82671881624168,191,1.455,0.0105,0.0001
4.556365491662769e-12,1.1389420773029112e-09,3.917545787651697e-07,-5.76643595584063e-10,2.6096966111377727e-13,-3.282862565739451e-17,15.61462321175987,191,1.455,0.01,0.0001
4.891646232404184e-13,1.222754376377132e-10,4.205857054613276e-08,1.7734779246560164e-10,-2.7970902512515183e-13,9.5375302610906e-17,24.25970463317013,191,1.505,0.0095,0.0001
5.474841218285148e-13,1.368533973455922e-10,4.707285399152725e-08,1.6686409766377117e-10,-2.723754773869162e-13,9.367163475144127e-17,24.130135663459747,191,1.505,0.009,0.0001
3.8014819789731337e-13,9.502491094854397e-11,3.26853889181381e-08,1.9698959005943827e-10,-2.9346099336239547e-13,9.857056097129548e-17,24.487156781623142,191,1.505,0.0105,0.0001
4.3342936953713797e-13,1.0834345431569293e-10,3.726647930117353e-08,1.873817168312351e-10,-2.8673182876366914e-13,9.700690270892324e-17,24.378554000778415,191,1.505,0.01,0.0001
-3.2691435202886587e-12,-8.171781947218473e-10,-2.8107902298420795e-07,8.516319599776115e-10,-7.495975614969309e-13,2.040185552438353e-16,32.94249922701056,191,1.555,0.0095,0.0001
-3.244762655965295e-12,-8.110837790715857e-10,-2.789827674241309e-07,8.473439586924503e-10,-7.467050093145097e-13,2.0337491416493462e-16,32.92556720297999,191,1.555,0.009,0.0001
-3.3129888185145164e-12,-8.281380798057323e-10,-2.8484882164244466e-07,8.593581044000925e-10,-7.547991564546816e-13,2.0517127911713676e-16,32.955510399353635,191,1.555,0.0105,0.0001
-3.2918581195092734e-12,-8.228560987944002e-10,-2.830320138257324e-07,8.556315134025286e-10,-7.522918384222771e-13,2.0461643235501369e-16,32.95240993136305,191,1.555,0.01,0.0001
-3.376003158793249e-12,-8.438900097613778e-10,-2.902672749768016e-07,5.51160183038266e-10,-3.6280781766020883e-13,8.101972870826466e-17,28.30808701658154,1,1.305,0.0095,0.0001
-3.3758517470815135e-12,-8.438521618028464e-10,-2.9025425666526934e-07,5.511347004326358e-10,-3.6279066516024273e-13,8.101583248118827e-17,28.30732646775595,1,1.305,0.009,0.0001
-3.3759274058751014e-12,-8.438710740178753e-10,-2.9026076177438104e-07,5.511475973108423e-10,-3.627994309376425e-13,8.101783891398888e-17,28.307676998233333,1,1.305,0.009,0.000130
-3.376027351892331e-12,-8.438960572416927e-10,-2.90269355088159e-07,5.511645842109469e-10,-3.6281094972217686e-13,8.10204705034816e-17,28.30814749843851,1,1.305,0.009,0.000160
-3.376104093171745e-12,-8.439152400428822e-10,-2.902759532692063e-07,5.51177483361598e-10,-3.628196232588087e-13,8.102243911094453e-17,28.308534083431894,1,1.305,0.009,0.000190
-3.3761975261851776e-12,-8.439385952295315e-10,-2.902839865978447e-07,5.511933580653936e-10,-3.6283038529463365e-13,8.10248973830768e-17,28.308974812144772,1,1.305,0.009,0.000220
-3.376272885542826e-12,-8.439574325954287e-10,-2.902904659616192e-07,5.512061847007506e-10,-3.6283909296804783e-13,8.102688858048683e-17,28.30932699351275,1,1.305,0.009,0.000250
-3.376366917815533e-12,-8.43980937577269e-10,-2.902985508143526e-07,5.512221291329521e-10,-3.6284988531881237e-13,8.102935068034892e-17,28.309775670009735,1,1.305,0.009,0.000280
-3.3764451524112204e-12,-8.44000493658374e-10,-2.903052773898926e-07,5.512353899631675e-10,-3.6285885848971175e-13,8.103139724352614e-17,28.31014965044098,1,1.305,0.009,0.000310
-3.3765375269575834e-12,-8.440235842630203e-10,-2.903132197120355e-07,5.512510663100306e-10,-3.6286947696933503e-13,8.103382114565772e-17,28.31058946547482,1,1.305,0.009,0.000340
-3.376621887300639e-12,-8.440446715798535e-10,-2.903204729765268e-07,5.512654073998492e-10,-3.6287920320745417e-13,8.103604348956187e-17,28.310985899775012,1,1.305,0.009,0.000370
-3.3767021040238867e-12,-8.440647231278107e-10,-2.903273699745318e-07,5.512789889363495e-10,-3.6288838545524513e-13,8.1038136309826e-17,28.311371935536638,1,1.305,0.009,0.000400
-3.3763188748752957e-12,-8.439689284197085e-10,-2.902944201046218e-07,5.512134971247397e-10,-3.628438000908429e-13,8.102792009409773e-17,28.309644880805774,1,1.305,0.0105,0.0001
-3.376163862917495e-12,-8.439301805179292e-10,-2.9028109224566763e-07,5.511873264653722e-10,-3.6282614027836495e-13,8.102390041879676e-17,28.308879368898857,1,1.305,0.01,0.0001
-3.377411833493706e-12,-8.442421322064566e-10,-2.9038839220417384e-07,5.513946997329632e-10,-3.629645896195352e-13,8.105517539962891e-17,28.31619809428032,1,1.355,0.0095,0.0001
-3.377280479901911e-12,-8.44209298119523e-10,-2.9037709848077335e-07,5.513726468810538e-10,-3.629497716727692e-13,8.105181376387278e-17,28.315527876190053,1,1.355,0.009,0.0001
-3.377667639072159e-12,-8.443060752052635e-10,-2.904103862536855e-07,5.514378649995647e-10,-3.6299370715407733e-13,8.106180130455136e-17,28.317468786628826,1,1.355,0.0105,0.0001
-3.3775358878095556e-12,-8.442731417137842e-10,-2.903990583388537e-07,5.514156654637294e-10,-3.629787540324616e-13,8.105840334272243e-17,28.31681290326412,1,1.355,0.01,0.0001
-3.3785065477551465e-12,-8.445157748455157e-10,-2.9048251525211794e-07,5.515768329042711e-10,-3.6308631087432823e-13,8.108269433707249e-17,28.322585304926836,1,1.405,0.0095,0.0001
-3.3784015669024583e-12,-8.444895330778281e-10,-2.904734890451209e-07,5.515591923724285e-10,-3.630744468953651e-13,8.108000060805963e-17,28.322047755668322,1,1.405,0.009,0.0001
-3.378702037492481e-12,-8.445646408639024e-10,-2.9049932337280095e-07,5.516096440779841e-10,-3.6310834781141794e-13,8.108769100516925e-17,28.323582583226944,1,1.405,0.0105,0.0001
-3.3786020673335137e-12,-8.445396516051554e-10,-2.904907279829741e-07,5.51592874262331e-10,-3.630970900858646e-13,8.108513949709958e-17,28.323071792726555,1,1.405,0.01,0.0001
-3.379318611666498e-12,-8.44718764173688e-10,-2.905523361487613e-07,5.51711458965971e-10,-3.631760464638203e-13,8.110294086170584e-17,28.327455832901954,1,1.455,0.0095,0.0001
-3.379255495310225e-12,-8.447029871561853e-10,-2.905469094326337e-07,5.517007918957868e-10,-3.631688379438455e-13,8.110129754382659e-17,28.327140331455624,1,1.455,0.009,0.0001
-3.379469327956802e-12,-8.447564382997126e-10,-2.905652946683013e-07,5.517368041993071e-10,-3.6319309708614564e-13,8.110681232788991e-17,28.32821868563731,1,1.455,0.0105,0.0001
-3.3794042203887027e-12,-8.447401635445309e-10,-2.9055969674857636e-07,5.517258591172819e-10,-3.631857346077364e-13,8.110514051832376e-17,28.32788766459329,1,1.455,0.01,0.0001
-3.3798845787791194e-12,-8.448602373791001e-10,-2.906009977521593e-07,5.518047349553599e-10,-3.6323795726683364e-13,8.111686538345404e-17,28.331005001892798,1,1.505,0.0095,0.0001
-3.379835233437244e-12,-8.448479026631073e-10,-2.9059675506156887e-07,5.51796477769847e-10,-3.6323242148166445e-13,8.111561159049902e-17,28.33074518634747,1,1.505,0.009,0.0001
-3.3799736368699265e-12,-8.448824989789688e-10,-2.906086549272538e-07,5.518196511276002e-10,-3.6324795885339853e-13,8.111913005816447e-17,28.33146629663971,1,1.505,0.0105,0.0001
-3.379935372803545e-12,-8.448729342182009e-10,-2.906053649998497e-07,5.518132238966791e-10,-3.63243640688244e-13,8.111815093965991e-17,28.3312715752411,1,1.505,0.01,0.0001
-3.380225015026853e-12,-8.44945335269609e-10,-2.906302683113774e-07,5.518606027866174e-10,-3.632749363592748e-13,8.112516671483834e-17,28.33324178940002,1,1.555,0.0095,0.0001
-3.3801958129409164e-12,-8.449380357065182e-10,-2.9062775752899655e-07,5.5185571249855e-10,-3.632716553123587e-13,8.112442304957929e-17,28.3330883895937,1,1.555,0.009,0.0001
-3.3802868572538208e-12,-8.44960793796769e-10,-2.906355854786401e-07,5.51870926529309e-10,-3.632818438631109e-13,8.112672859218186e-17,28.333570699205495,1,1.555,0.0105,0.0001
-3.380254279432177e-12,-8.449526504105189e-10,-2.906327844519743e-07,5.518654887012824e-10,-3.6327820629979373e-13,8.112590632901265e-17,28.333397670563045,1,1.555,0.01,0.0001
-3.990034603948286e-12,-9.97377729710535e-10,-3.430614392282778e-07,6.456585513752893e-10,-4.2247390631188446e-13,9.394190810980857e-17,34.52970962227373,21,1.305,0.0095,0.0001
-3.984357226521142e-12,-9.959585716192598e-10,-3.4257330076144295e-07,6.447560362332792e-10,-4.218923351534668e-13,9.381425256754884e-17,34.48945446416725,21,1.305,0.009,0.0001
-3.987976488347848e-12,-9.968632683018546e-10,-3.428844832956762e-07,6.453560731199162e-10,-4.2229146333536957e-13,9.390405297263484e-17,34.50915439779235,21,1.305,0.009,0.000130
-3.991544203134783e-12,-9.977550799164052e-10,-3.4319123383851467e-07,6.459473567460426e-10,-4.22684719554277e-13,9.39925320915938e-17,34.52867160524991,21,1.305,0.009,0.000160
-3.995089701268901e-12,-9.986413380968803e-10,-3.4349607420340085e-07,6.465349256856991e-10,-4.230754700599259e-13,9.408043860123608e-17,34.54805545281703,21,1.305,0.009,0.000190
-3.998629912087894e-12,-9.995262746221278e-10,-3.4380045996731265e-07,6.471215891685182e-10,-4.2346556819409063e-13,9.416818422828818e-17,34.567374750359086,21,1.305,0.009,0.000220
-4.002126670204781e-12,-1.0004003493982775e-09,-3.441011096876112e-07,6.477007146306987e-10,-4.238504888406122e-13,9.425473672970162e-17,34.58653351392015,21,1.305,0.009,0.000250
-4.005577087913032e-12,-1.001262840593264e-09,-3.4439777508031663e-07,6.482719782651242e-10,-4.2423010223568987e-13,9.434008329306263e-17,34.605491199643446,21,1.305,0.009,0.000280
-4.009015256132552e-12,-1.0021222698181208e-09,-3.446933872674633e-07,6.48841163546276e-10,-4.24608296072279e-13,9.442510209499164e-17,34.62437792037621,21,1.305,0.009,0.000310
-4.012427530384051e-12,-1.0029752264006866e-09,-3.449867731026009e-07,6.494060995515486e-10,-4.249836863015586e-13,9.450949381646816e-17,34.64311894215014,21,1.305,0.009,0.000340
-4.015813635473326e-12,-1.003821641551573e-09,-3.452779089248196e-07,6.499666355283656e-10,-4.253561177933344e-13,9.459321432207506e-17,34.66172662772749,21,1.305,0.009,0.000370
-4.0191610239838835e-12,-1.0046583788287482e-09,-3.455657159131799e-07,6.505204459327707e-10,-4.25723913999481e-13,9.467586235893722e-17,34.68017748606381,21,1.305,0.009,0.000400
-4.001142508535385e-12,-1.0001543414268419e-09,-3.4401649208446455e-07,6.474229552904398e-10,-4.236101557355911e-13,9.419118774549927e-17,34.60881278356446,21,1.305,0.0105,0.0001
-3.995645632452079e-12,-9.987803027477931e-10,-3.4354387304327273e-07,6.465505046771689e-10,-4.230486698260611e-13,9.40680697041053e-17,34.569520222753255,21,1.305,0.01,0.0001
-3.996495767205662e-12,-9.989928096395606e-10,-3.4361696861111057e-07,6.45840558146091e-10,-4.2220968205196e-13,9.382205236050616e-17,34.94278536397901,21,1.355,0.0095,0.0001
-3.991642375081473e-12,-9.977796208413515e-10,-3.4319967604702435e-07,6.450683014739708e-10,-4.217116505379423e-13,9.371266034740173e-17,34.908476743505595,21,1.355,0.009,0.0001
-4.00586335439233e-12,-1.0013343991034947e-09,-3.444223897274176e-07,6.473277263798375e-10,-4.2316704039110737e-13,9.403202961687639e-17,35.00977173458601,21,1.355,0.0105,0.0001
-4.00120712359884e-12,-1.0001704941670176e-09,-3.4402204900670464e-07,6.465886638612154e-10,-4.2269134826626e-13,9.392770993668045e-17,34.976440999256134,21,1.355,0.01,0.0001
-4.001948291722978e-12,-1.0003557627911712e-09,-3.4408577544260466e-07,6.460043936860575e-10,-4.2199887748045195e-13,9.372459064170623e-17,35.2917034034906,21,1.405,0.0095,0.0001
-3.997855073607204e-12,-9.993325925551295e-10,-3.437338423126423e-07,6.453528743437213e-10,-4.215786020224631e-13,9.363225975380153e-17,35.262814771553955,21,1.405,0.009,0.0001
-4.009904315099597e-12,-1.0023445076110942e-09,-3.4476983090704984e-07,6.472691838873183e-10,-4.228139965283848e-13,9.390353810682569e-17,35.34826743874947,21,1.405,0.0105,0.0001
-4.005975928270154e-12,-1.0013625397875834e-09,-3.444320698986355e-07,6.466447976854386e-10,-4.2241162158222097e-13,9.381520053349449e-17,35.32026735736045,21,1.405,0.01,0.0001
-4.007681932860323e-12,-1.0017889856915063e-09,-3.445787523344245e-07,6.463543975631227e-10,-4.2197297789103705e-13,9.367837827827624e-17,35.58551480580648,21,1.455,0.0095,0.0001
-4.004180572736117e-12,-1.0009137605376213e-09,-3.442777069024187e-07,6.457952953408034e-10,-4.216113583371928e-13,9.359875647522276e-17,35.56115749553003,21,1.455,0.009,0.0001
-4.0144821364504505e-12,-1.0034888134803108e-09,-3.451634309050261e-07,6.474393573482079e-10,-4.226742304211996e-13,9.383269227405771e-17,35.633008090771725,21,1.455,0.0105,0.0001
-4.011114863495742e-12,-1.002647105718903e-09,-3.448739142292437e-07,6.469021219505984e-10,-4.2232697190734577e-13,9.375626874707121e-17,35.609455551909875,21,1.455,0.01,0.0001
-4.01446548942424e-12,-1.0034846528267836e-09,-3.4516200028633335e-07,6.470069039332126e-10,-4.222042845488889e-13,9.369886000291182e-17,35.83158446500678,21,1.505,0.0095,0.0001
-4.0114784231373925e-12,-1.0027379842617707e-09,-3.4490517362033257e-07,6.465274916512775e-10,-4.2189295860355964e-13,9.363008888533075e-17,35.811352062688705,21,1.505,0.009,0.0001
-4.020294329487289e-12,-1.004941671597023e-09,-3.4566316143213563e-07,6.479418091467201e-10,-4.2281108574173796e-13,9.38328406738139e-17,35.871211796097064,21,1.505,0.0105,0.0001
-4.017404074283111e-12,-1.0042192026258524e-09,-3.454146585405881e-07,6.474782593305176e-10,-4.225102223960138e-13,9.376641005408253e-17,35.851539748302486,21,1.505,0.01,0.0001
-4.0228344808182276e-12,-1.0055766264863283e-09,-3.4588156303589273e-07,6.480408895326472e-10,-4.2274107840271043e-13,9.379623803672159e-17,36.03633450551768,21,1.555,0.0095,0.0001
-4.020268368025345e-12,-1.0049351824872145e-09,-3.456609297740116e-07,6.47625920094368e-10,-4.224699739485146e-13,9.373605838614416e-17,36.01960969454073,21,1.555,0.009,0.0001
-4.027831664526109e-12,-1.0068257584471089e-09,-3.4631121871900726e-07,6.488481872552402e-10,-4.2326801460266624e-13,9.391311083137125e-17,36.06899886289537,21,1.555,0.0105,0.0001
-4.025357426298299e-12,-1.0062072800737736e-09,-3.460984847911539e-07,6.484487771758542e-10,-4.2300747004194165e-13,9.385535051040993e-17,36.05276510656772,21,1.555,0.01,0.0001
-4.159648232683019e-12,-1.0397755797148242e-09,-3.5764475531616003e-07,6.667805654373351e-10,-4.334364633881111e-13,9.591688706469507e-17,38.27091857402416,31,1.305,0.0095,0.0001
-4.1511426695566826e-12,-1.0376494679761864e-09,-3.569134506473519e-07,6.654367454401494e-10,-4.325744990950589e-13,9.572835780189271e-17,38.208163165611296,31,1.305,0.009,0.0001
-4.1567373179997575e-12,-1.039047946488143e-09,-3.573944760532804e-07,6.663627753660149e-10,-4.331897451132307e-13,9.586666121204724e-17,38.23896204183635,31,1.305,0.009,0.000130
